,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
TTC3.1,8.3864361181397e-304,-0.649990873820165,0.352,0.395,2.88912724269913e-299,Monocyte,TTC3
PHB.1,1.72910201069366e-303,-0.880202245243894,0.199,0.255,5.95675642683967e-299,Monocyte,PHB
RLF,4.16913892667896e-303,0.307911916722776,0.266,0.181,1.4362683602409e-298,Monocyte,RLF
DDT,6.05081726406501e-303,0.286184441610887,0.523,0.394,2.08450654747039e-298,Monocyte,DDT
BIRC6.1,1.14877394927059e-302,0.321350054236798,0.509,0.414,3.95752625523719e-298,Monocyte,BIRC6
APRT.4,2.21585086338139e-302,-0.32163795334535,0.602,0.619,7.63360622434888e-298,Monocyte,APRT
SLC25A36.1,3.19166493085787e-300,0.376703450987557,0.278,0.191,1.09952856868054e-295,Monocyte,SLC25A36
IRF3.2,1.07536734921265e-299,-0.904566616329907,0.199,0.254,3.70464051803757e-295,Monocyte,IRF3
ASXL1.4,3.01644162569235e-299,-0.931022656492814,0.218,0.276,1.03916414005101e-294,Monocyte,ASXL1
H2AFZ.3,3.72686518537718e-297,0.299914510361723,0.624,0.507,1.28390505636244e-292,Monocyte,H2AFZ
PXN,1.18723680729122e-294,0.253142466042674,0.282,0.19,4.09003080111827e-290,Monocyte,PXN
OSER1.1,1.69086326763905e-294,0.276006686660506,0.251,0.165,5.82502395701652e-290,Monocyte,OSER1
FBL.2,9.98379535493667e-293,-0.625380324692794,0.319,0.366,3.43941749977568e-288,Monocyte,FBL
C4orf3.3,2.07393185491265e-291,0.286415457444164,0.667,0.549,7.14469524017408e-287,Monocyte,C4orf3
SON,2.39774422349769e-289,-0.296189577949161,0.688,0.692,8.26022884994955e-285,Monocyte,SON
RPS17.4,3.49681139703696e-289,-0.45188294258835,0.862,0.851,1.20465152627923e-284,Monocyte,RPS17
RFC1.1,5.42582990584244e-286,-0.795387622199707,0.239,0.291,1.86919840256272e-281,Monocyte,RFC1
COPS9.3,1.21262788336422e-285,0.275977654425627,0.601,0.473,4.17750305818975e-281,Monocyte,COPS9
ZNF706.2,1.73794149068895e-285,0.268944119518149,0.492,0.373,5.98720843542342e-281,Monocyte,ZNF706
NDUFB3.3,3.58784904775862e-284,0.277564798748456,0.449,0.327,1.23601399695284e-279,Monocyte,NDUFB3
CELF2.3,1.63136705494502e-282,0.322846339937836,0.721,0.653,5.6200595042856e-278,Monocyte,CELF2
PA2G4.4,9.61233282115115e-282,-0.599891339393117,0.349,0.387,3.31144865688657e-277,Monocyte,PA2G4
TBL1XR1.2,4.60403310976904e-280,0.272164127293235,0.408,0.309,1.58608940631544e-275,Monocyte,TBL1XR1
LIMD2.2,2.76084206047779e-276,-0.33027520726653,0.636,0.655,9.51110089834598e-272,Monocyte,LIMD2
DNAJB1.5,3.05371927130535e-274,-0.745001081855074,0.207,0.267,1.05200628896469e-269,Monocyte,DNAJB1
CNOT2,3.30581445202568e-270,0.297587980823089,0.417,0.317,1.13885307872285e-265,Monocyte,CNOT2
STRAP,2.0023976260087e-268,-0.702412620820118,0.299,0.339,6.89825982159999e-264,Monocyte,STRAP
GATAD2B,3.70042485279149e-263,0.262133456876642,0.341,0.249,1.27479636178667e-258,Monocyte,GATAD2B
PLCL2.3,6.33388939204078e-263,0.318089463823082,0.401,0.313,2.18202489555805e-258,Monocyte,PLCL2
RGS10.4,7.3905938904937e-263,-0.683209394985048,0.538,0.402,2.54605959527508e-258,Monocyte,RGS10
ATP5MC3.4,2.17483345049399e-262,0.26219355708208,0.639,0.537,7.49230123695181e-258,Monocyte,ATP5MC3
RPS4Y1.2,2.18980816323822e-262,-0.827860344986751,0.372,0.389,7.54388912235567e-258,Monocyte,RPS4Y1
RSRP1.1,6.86413483035731e-262,-0.362092265297852,0.588,0.6,2.36469444905809e-257,Monocyte,RSRP1
CFLAR.3,1.9350450102783e-259,0.270521911617925,0.6,0.477,6.66623006040875e-255,Monocyte,CFLAR
RAPGEF6.3,1.2137233599737e-258,-0.855493705270528,0.244,0.294,4.18127697510938e-254,Monocyte,RAPGEF6
IK.4,1.02462149556799e-257,-0.55396114504823,0.374,0.402,3.52982105223173e-253,Monocyte,IK
CUL1,2.76209101983406e-257,0.32647801698654,0.289,0.205,9.51540356332833e-253,Monocyte,CUL1
MT-ND6.3,7.10820369649649e-256,-0.641729875693633,0.221,0.279,2.44877617344304e-251,Monocyte,MT-ND6
IFRD1.1,1.14817339716068e-251,0.377432276596604,0.335,0.243,3.95545735321854e-247,Monocyte,IFRD1
GPBP1.1,1.61908413062947e-250,-0.401564344652463,0.477,0.497,5.57774483001853e-246,Monocyte,GPBP1
GNPTAB.5,8.51604890084391e-250,-0.972759520768335,0.252,0.293,2.93377884634073e-245,Monocyte,GNPTAB
TMEM258.3,1.88808564094643e-249,0.258686760343431,0.675,0.568,6.50445503306046e-245,Monocyte,TMEM258
MEAF6.2,5.32323768891295e-248,-0.656886124369449,0.291,0.33,1.83385538383051e-243,Monocyte,MEAF6
RASSF1.5,9.26869510893388e-247,-0.932760536349635,0.24,0.28,3.19306546502772e-242,Monocyte,RASSF1
FAAP20.1,9.55393938768018e-247,0.28021254893353,0.318,0.227,3.29133211905582e-242,Monocyte,FAAP20
DDX18.3,2.131226229354e-244,-0.547936398173932,0.36,0.392,7.34207436012453e-240,Monocyte,DDX18
EXOC4.1,5.32109183949242e-242,0.328276067527257,0.396,0.315,1.83311613870514e-237,Monocyte,EXOC4
C11orf58,5.33959737111784e-241,-0.346063953480283,0.566,0.572,1.8394912943501e-236,Monocyte,C11orf58
DHRS7.4,7.68099930754253e-241,-0.597441006116765,0.392,0.41,2.6461042614484e-236,Monocyte,DHRS7
SPSB3.3,1.08867640276742e-239,-0.824490881567224,0.211,0.258,3.75049020753375e-235,Monocyte,SPSB3
CCT2.4,4.47304575572635e-239,-0.778251515971509,0.223,0.268,1.54096426284773e-234,Monocyte,CCT2
MAPRE2.3,4.56542736497309e-239,-0.946283272937937,0.246,0.288,1.57278972723323e-234,Monocyte,MAPRE2
ZBTB20.4,8.25190327671264e-239,-0.428718609565237,0.434,0.5,2.8427806788275e-234,Monocyte,ZBTB20
TRMT112.1,1.35007838278289e-238,-0.36461558552962,0.501,0.515,4.65102002868704e-234,Monocyte,TRMT112
TRIM22.3,4.85175996941805e-237,0.298172836105595,0.421,0.315,1.67143130946452e-232,Monocyte,TRIM22
CLEC2B.5,1.24915523211494e-235,-0.433275527113904,0.474,0.488,4.30333977463596e-231,Monocyte,CLEC2B
SEC62.2,9.2671731682198e-235,-0.409991685521672,0.515,0.522,3.19254115645172e-230,Monocyte,SEC62
RABAC1.3,8.911472831408e-232,-0.499055875879729,0.44,0.457,3.07000239042006e-227,Monocyte,RABAC1
C8orf59.2,6.43541725393962e-229,0.406334121582101,0.31,0.236,2.2170012439822e-224,Monocyte,C8orf59
RSRC1.1,3.090735023764e-228,0.274931585743418,0.345,0.259,1.0647582156867e-223,Monocyte,RSRC1
GLS.3,8.39877356784393e-227,-0.540025092617187,0.363,0.402,2.89337749412223e-222,Monocyte,GLS
ELF1.2,4.19566781311562e-226,0.261373150453845,0.646,0.56,1.44540756161833e-221,Monocyte,ELF1
NSD3.4,4.38312671441364e-226,-0.405374690584771,0.416,0.45,1.5099871531155e-221,Monocyte,NSD3
POLR2K.2,4.29264568923782e-224,-0.70186632418474,0.255,0.293,1.47881643994243e-219,Monocyte,POLR2K
RNF167.2,8.91185359840675e-224,-0.855173387252012,0.209,0.252,3.07013356465113e-219,Monocyte,RNF167
SNU13.2,1.53574774419792e-223,-0.40008248671747,0.458,0.475,5.29065097876184e-219,Monocyte,SNU13
NKTR.3,2.98181260127393e-222,-0.490499172017816,0.42,0.444,1.02723444113887e-217,Monocyte,NKTR
EAPP.3,6.49646996396571e-222,-0.592026268820837,0.324,0.353,2.23803390258619e-217,Monocyte,EAPP
MARCH7,1.27723169383229e-220,0.29090088963168,0.403,0.307,4.40006318525222e-216,Monocyte,MARCH7
WDR74,5.33267026898957e-220,0.382107640759905,0.283,0.205,1.83710490766691e-215,Monocyte,WDR74
HDAC1,7.28812153881333e-220,-0.656945011414488,0.276,0.312,2.51075787012119e-215,Monocyte,HDAC1
KAT6B.1,1.85600461857704e-218,-0.713876855657221,0.23,0.28,6.39393591099791e-214,Monocyte,KAT6B
PCM1.1,3.51942450643162e-218,-0.542032971755096,0.401,0.425,1.21244174246569e-213,Monocyte,PCM1
UFC1.3,3.30718910139338e-212,-0.47429294848645,0.435,0.448,1.13932664543002e-207,Monocyte,UFC1
IMP3.1,2.06617213086208e-211,-0.669931938192383,0.259,0.296,7.11796299081986e-207,Monocyte,IMP3
CDC14A.4,3.36213182697901e-208,-1.01547287637115,0.242,0.285,1.15825441439427e-203,Monocyte,CDC14A
ST13.1,4.45349429531507e-208,-0.435552560570417,0.453,0.469,1.53422878473604e-203,Monocyte,ST13
PSMC5.4,6.64845888371671e-208,-0.577362743438075,0.324,0.353,2.29039408544041e-203,Monocyte,PSMC5
NFATC3.2,1.39940750229846e-207,-0.65466507596609,0.366,0.394,4.8209588454182e-203,Monocyte,NFATC3
CIR1,1.75156795148825e-207,0.263001639023882,0.432,0.323,6.03415159287702e-203,Monocyte,CIR1
DYNLRB1.3,3.96117138707057e-207,-0.526699590045139,0.412,0.429,1.36462354284581e-202,Monocyte,DYNLRB1
TMED9.4,1.39494194828053e-206,-0.689082638701891,0.289,0.319,4.80557501182644e-202,Monocyte,TMED9
THRAP3.1,1.38608566561986e-205,-0.443393121187635,0.437,0.452,4.77506511806043e-201,Monocyte,THRAP3
SSBP1,1.60136355478828e-203,-0.360636513623099,0.479,0.488,5.51669744624563e-199,Monocyte,SSBP1
TCEA1.3,4.80048091298178e-203,-0.490930014341566,0.412,0.428,1.65376567452222e-198,Monocyte,TCEA1
ENSA.1,9.78652976632832e-203,-0.470476539686871,0.427,0.44,3.37145950450011e-198,Monocyte,ENSA
FOXN3.2,5.2542694600365e-201,0.280823177697635,0.563,0.482,1.81009582898257e-196,Monocyte,FOXN3
R3HDM2.1,9.07422859215805e-200,0.266152285903118,0.434,0.35,3.12607174999845e-195,Monocyte,R3HDM2
VPS51.2,1.59572851053631e-199,-0.663739491005331,0.255,0.293,5.49728471879759e-195,Monocyte,VPS51
MAML2.2,7.50593074584611e-197,0.321456995632546,0.421,0.355,2.58579314194398e-192,Monocyte,MAML2
EIF5B.2,1.56676453534367e-194,-0.649679710312366,0.291,0.324,5.39750382425895e-190,Monocyte,EIF5B
UCP2.3,1.22904802875678e-190,-0.445532716526125,0.517,0.526,4.2340704590671e-186,Monocyte,UCP2
THUMPD1,1.06914526967106e-189,-0.68264175736378,0.233,0.272,3.68320545401681e-185,Monocyte,THUMPD1
ICAM2.3,1.57951438649747e-189,-0.83434539085867,0.245,0.284,5.44142706148377e-185,Monocyte,ICAM2
MRPS6.2,2.06049074963565e-188,-0.601755867975206,0.289,0.321,7.0983906324948e-184,Monocyte,MRPS6
NDUFB8.4,2.57259765592614e-186,-0.351010710241025,0.483,0.495,8.86259892466554e-182,Monocyte,NDUFB8
NBDY.1,1.36847993882687e-185,-0.734270643882701,0.215,0.255,4.71441338925856e-181,Monocyte,NBDY
AHCTF1.2,6.63656955210604e-185,0.300024073692686,0.265,0.195,2.28629821070053e-180,Monocyte,AHCTF1
SAP18,1.030875779075e-183,-0.253182261107493,0.593,0.599,3.55136705891338e-179,Monocyte,SAP18
CYLD.3,1.34710169646849e-183,-0.529331821699854,0.365,0.385,4.64076534433393e-179,Monocyte,CYLD
PRKCA.5,1.56820715376856e-181,-0.994682565119983,0.213,0.258,5.40247364473267e-177,Monocyte,PRKCA
CCM2.1,5.29947979730865e-179,-0.541386724583339,0.359,0.383,1.82567079017283e-174,Monocyte,CCM2
SPCS1.1,9.23935617282134e-179,-0.273043489955842,0.553,0.557,3.18295820153695e-174,Monocyte,SPCS1
RNASEH2B.3,5.89151215436331e-178,-0.63661953142247,0.293,0.323,2.02962593717816e-173,Monocyte,RNASEH2B
NDFIP1.4,2.30722495084691e-176,-0.584135618512276,0.486,0.475,7.9483899556676e-172,Monocyte,NDFIP1
MICOS10,7.455407660184e-172,0.282871347060735,0.277,0.209,2.56838793893339e-167,Monocyte,MICOS10
SAMD9L.1,1.40271913075638e-170,0.338052147132578,0.253,0.185,4.83236740545572e-166,Monocyte,SAMD9L
NCK1.2,4.32038979073757e-170,-0.64415840395606,0.258,0.293,1.48837428290909e-165,Monocyte,NCK1
SRP9.1,6.86566578338865e-169,-0.406269413021055,0.451,0.455,2.36522186237739e-164,Monocyte,SRP9
TPST2.4,6.97148174850106e-168,-1.03932447266944,0.292,0.307,2.40167546235861e-163,Monocyte,TPST2
AKNA.5,1.28309210778205e-167,-0.545870243765039,0.392,0.402,4.42025231130916e-163,Monocyte,AKNA
ATP5MD.3,4.26717661265026e-167,0.252690080835733,0.652,0.564,1.47004234305802e-162,Monocyte,ATP5MD
NLRC5.3,1.89171735878286e-163,-0.637522160544201,0.249,0.284,6.51696630100695e-159,Monocyte,NLRC5
THUMPD3-AS1.2,2.54200475551273e-163,-0.68916663123425,0.228,0.262,8.75720638274136e-159,Monocyte,THUMPD3-AS1
MPC2.1,3.58953874311197e-163,-0.621441285228123,0.251,0.282,1.23659609700208e-158,Monocyte,MPC2
FNBP4.3,6.46698714936513e-162,-0.532736683955798,0.353,0.37,2.22787707295629e-157,Monocyte,FNBP4
UBXN1.1,7.11902183631374e-161,-0.259327826882956,0.557,0.565,2.45250302261008e-156,Monocyte,UBXN1
CNPY2.1,2.50838438591754e-160,-0.633813683129663,0.264,0.291,8.64138420948592e-156,Monocyte,CNPY2
VOPP1.5,4.45441491346806e-160,-0.713852767155741,0.264,0.293,1.53454593768975e-155,Monocyte,VOPP1
JPX.3,4.10117071722206e-159,-0.56775604329141,0.276,0.307,1.412853312083e-154,Monocyte,JPX
C19orf53.2,5.55894134189069e-154,-0.287073274626536,0.515,0.515,1.91505529228134e-149,Monocyte,C19orf53
TAGLN2.5,1.32425673693454e-152,-0.32246139006928,0.688,0.614,4.56206445873949e-148,Monocyte,TAGLN2
HERPUD2.3,1.13796167563707e-151,-0.654478601162192,0.237,0.267,3.92027797256971e-147,Monocyte,HERPUD2
TSC22D4.3,4.2338003813796e-148,-0.710814030555356,0.262,0.288,1.45854423138527e-143,Monocyte,TSC22D4
EZR.4,5.3555032965249e-147,-0.508828994991963,0.412,0.422,1.84497088565283e-142,Monocyte,EZR
SNHG29.4,2.04903460962477e-146,-0.832721466766464,0.293,0.313,7.05892423015734e-142,Monocyte,SNHG29
SSB.1,4.92681047863452e-146,-0.411683550613048,0.401,0.411,1.69728620988959e-141,Monocyte,SSB
SRSF11,6.66366992546614e-145,-0.367738125142011,0.54,0.529,2.29563428932309e-140,Monocyte,SRSF11
TPR.2,1.04706766113912e-143,-0.459739872053319,0.411,0.414,3.60714809262427e-139,Monocyte,TPR
APBB1IP.1,2.09634700286978e-143,0.318162613209738,0.603,0.538,7.2219154248864e-139,Monocyte,APBB1IP
SNRPF.1,2.49265891022239e-140,-0.35598318392673,0.443,0.447,8.58720994571612e-136,Monocyte,SNRPF
CDC42SE1.3,5.19345979993907e-134,-0.426397660542549,0.476,0.467,1.78914690107901e-129,Monocyte,CDC42SE1
RBMX.2,7.49956519490645e-134,-0.37261281989603,0.468,0.465,2.58360020964527e-129,Monocyte,RBMX
ZCCHC7.5,2.19218468531547e-133,-0.602845544641338,0.349,0.385,7.5520762409118e-129,Monocyte,ZCCHC7
ARL6IP1.4,3.1193089664137e-131,-0.461403956001312,0.386,0.393,1.07460193892952e-126,Monocyte,ARL6IP1
CHD2.3,1.20184814737569e-130,-0.367168640388947,0.42,0.439,4.14036686770924e-126,Monocyte,CHD2
SEPTIN7.1,3.30684318182608e-127,-0.595412776918089,0.336,0.354,1.13920747613909e-122,Monocyte,SEPTIN7
MACF1.1,2.38197972623117e-125,-0.41827915540687,0.436,0.452,8.2059201568664e-121,Monocyte,MACF1
ECH1.1,1.4104473001676e-124,-0.550069600938288,0.289,0.308,4.85899094907737e-120,Monocyte,ECH1
EMB.4,2.55785309831719e-124,-0.290863802209643,0.391,0.42,8.81180392370272e-120,Monocyte,EMB
DGUOK,3.47597958283538e-124,-0.477932879324149,0.343,0.355,1.19747496628679e-119,Monocyte,DGUOK
RAB11A.2,5.34413173888112e-124,-0.79237390279088,0.442,0.424,1.84105338404455e-119,Monocyte,RAB11A
DHX36,4.05415407635418e-123,-0.532839378508123,0.304,0.322,1.39665607930401e-118,Monocyte,DHX36
NDUFA12.2,7.96713466299297e-122,-0.33306767940322,0.427,0.432,2.74467789140108e-117,Monocyte,NDUFA12
FYN.2,1.5503634517052e-121,-0.34531189430144,0.541,0.558,5.34100209112443e-117,Monocyte,FYN
CLK1.1,3.10635997044974e-121,-0.414578699019109,0.404,0.408,1.07014100981993e-116,Monocyte,CLK1
CALM3.3,3.42873170612751e-121,-0.394421361612526,0.544,0.437,1.18119807276093e-116,Monocyte,CALM3
LUC7L3,3.73092537463376e-121,-0.285308302672931,0.525,0.522,1.28530379156133e-116,Monocyte,LUC7L3
MECP2.1,4.9489555897419e-120,-0.508072683215065,0.294,0.315,1.70491520066608e-115,Monocyte,MECP2
DEF6.1,5.47205084033932e-118,-0.62585413910055,0.225,0.25,1.88512151449689e-113,Monocyte,DEF6
ATRX.1,6.05398270774937e-117,-0.310337625885625,0.526,0.525,2.08559704281966e-112,Monocyte,ATRX
NUDC.1,2.39476343434292e-116,-0.524568088778666,0.291,0.307,8.24996003131136e-112,Monocyte,NUDC
SS18L2.1,5.14422694965993e-116,-0.534274056706155,0.234,0.26,1.77218618415785e-111,Monocyte,SS18L2
EIF3G.2,1.05464936056423e-115,-0.270710911935591,0.63,0.614,3.63326704714376e-111,Monocyte,EIF3G
CCDC91.3,1.70882370589746e-115,-0.381442606423995,0.331,0.366,5.88689766681675e-111,Monocyte,CCDC91
BBX.2,5.03526601694119e-113,-0.281511931076337,0.397,0.423,1.73464914283624e-108,Monocyte,BBX
RNMT.3,5.7465917289229e-113,-0.505346064107077,0.286,0.307,1.97970085061394e-108,Monocyte,RNMT
RASGRP2.3,8.33886739036863e-113,-0.675150915076085,0.314,0.329,2.87273981598199e-108,Monocyte,RASGRP2
MAGOH.2,8.68449427355479e-113,-0.415269141374648,0.333,0.346,2.99180827723963e-108,Monocyte,MAGOH
TSC22D3.2,3.11238739274301e-112,-0.511966069586662,0.737,0.692,1.07221745679997e-107,Monocyte,TSC22D3
MDH1.3,9.59953780188775e-112,-0.555434624971149,0.263,0.282,3.30704077275033e-107,Monocyte,MDH1
TMEM230,1.90626280539934e-111,-0.407296896717547,0.413,0.41,6.56707536460073e-107,Monocyte,TMEM230
PCNP,5.28468154327437e-111,-0.522347407517837,0.377,0.378,1.82057279165802e-106,Monocyte,PCNP
NASP.1,8.0334634414712e-107,-0.55413391797727,0.266,0.285,2.76752815558683e-102,Monocyte,NASP
LSM5.1,2.0921854862393e-106,-0.466577374267014,0.3,0.316,7.20757900009439e-102,Monocyte,LSM5
COPS6.3,4.20094695972819e-106,-0.574595523250793,0.254,0.272,1.44722622762636e-101,Monocyte,COPS6
PTPRA.2,2.12987949222057e-105,-0.529195560889756,0.349,0.361,7.33743485069985e-101,Monocyte,PTPRA
OCIAD1,2.85312828865102e-104,-0.392221968457416,0.407,0.404,9.82902695440278e-100,Monocyte,OCIAD1
TBCB.3,8.86892953005791e-103,-0.52285723464885,0.337,0.343,3.05534622310495e-98,Monocyte,TBCB
PDCD2,6.57891174082465e-99,-0.564891692309144,0.247,0.265,2.26643509471409e-94,Monocyte,PDCD2
TAP1.4,1.28118863063392e-95,-0.51564191566312,0.287,0.3,4.41369483253386e-91,Monocyte,TAP1
RAP1B.5,2.65860043531592e-95,-0.392284065221831,0.777,0.782,9.15887849966334e-91,Monocyte,RAP1B
YPEL3.1,7.29528015467707e-95,-0.359351308846499,0.354,0.363,2.51322401328625e-90,Monocyte,YPEL3
AIP.3,2.29170564330998e-94,-0.500470441070169,0.28,0.293,7.89492594120288e-90,Monocyte,AIP
GUK1.5,1.59470006589907e-90,-0.300722652947798,0.578,0.557,5.49374172702229e-86,Monocyte,GUK1
UBE2N.2,6.03804760616014e-90,-0.389227656641005,0.362,0.366,2.08010740032217e-85,Monocyte,UBE2N
RNF19A.1,9.12218203427312e-90,-0.507357826187416,0.311,0.325,3.14259171080709e-85,Monocyte,RNF19A
HNRNPM,2.70072031575267e-88,-0.252769979037391,0.555,0.535,9.30398148776793e-84,Monocyte,HNRNPM
GNG2.4,2.44984225024133e-86,-0.464772572427453,0.421,0.417,8.43970655208139e-82,Monocyte,GNG2
MRPL34.1,1.23193798115065e-84,-0.55474169920595,0.254,0.267,4.24402634506398e-80,Monocyte,MRPL34
ARRDC3.1,2.79167605478225e-84,-0.451091608583271,0.249,0.268,9.61732400872484e-80,Monocyte,ARRDC3
CPNE1.2,8.94907304705491e-81,-0.570215283665436,0.264,0.274,3.08295566471042e-76,Monocyte,CPNE1
DDOST.3,7.91084678649399e-80,-0.5581559939351,0.273,0.281,2.72528671794718e-75,Monocyte,DDOST
PYURF.3,5.75905637770509e-77,-0.373178497610574,0.348,0.352,1.9839949221194e-72,Monocyte,PYURF
PRPF4B,1.01673934248511e-76,-0.390556095007401,0.401,0.394,3.50266703486122e-72,Monocyte,PRPF4B
EIF5A,1.24251597383789e-76,-0.30332479727416,0.406,0.408,4.28046752987152e-72,Monocyte,EIF5A
MYLIP.1,5.36490063990528e-75,-0.400768353353513,0.284,0.298,1.84820827044737e-70,Monocyte,MYLIP
CCT4.1,5.53021204924503e-73,-0.380401133673809,0.371,0.367,1.90515805096491e-68,Monocyte,CCT4
HNRNPR,1.3600433963766e-72,-0.297920529372303,0.453,0.441,4.68534950051737e-68,Monocyte,HNRNPR
CYTH1,3.79755366336589e-72,-0.268196300677029,0.539,0.539,1.30825723702955e-67,Monocyte,CYTH1
RSBN1L,1.42825261862612e-70,-0.310637881242615,0.34,0.344,4.92033027116699e-66,Monocyte,RSBN1L
IDI1.1,1.42972346476937e-70,-0.559840493793302,0.248,0.258,4.92539733613048e-66,Monocyte,IDI1
PSMB8-AS1.1,1.92519172428234e-70,-0.527266418326974,0.284,0.289,6.63228549015266e-66,Monocyte,PSMB8-AS1
DNAJC8.1,6.06343687688149e-70,-0.376473388905265,0.421,0.407,2.08885400408567e-65,Monocyte,DNAJC8
CAPN1,5.4541347063239e-69,-0.429891778491782,0.259,0.2,1.87894940632858e-64,Monocyte,CAPN1
LSM14A,8.61263666076634e-67,-0.332578890074166,0.439,0.429,2.96705332963401e-62,Monocyte,LSM14A
IGKC.5,1.50093270349239e-66,-3.03972767840459,0.253,0.262,5.1707131635313e-62,Monocyte,IGKC
SECISBP2.2,6.25810740226231e-65,-0.616153196915715,0.294,0.299,2.15591800007937e-60,Monocyte,SECISBP2
ATF7IP.2,6.17167738937797e-64,-0.30257297438315,0.417,0.428,2.12614286064071e-59,Monocyte,ATF7IP
CACYBP.1,3.42241397343416e-61,-0.436123893186091,0.276,0.283,1.17902161384807e-56,Monocyte,CACYBP
SSBP4.3,8.98611237753282e-61,-0.613719152858388,0.248,0.254,3.09571571406006e-56,Monocyte,SSBP4
SRSF2,1.88458666601885e-58,-0.307192896699335,0.504,0.481,6.49240106443493e-54,Monocyte,SRSF2
ATRAID.1,2.20235518421971e-58,-0.396622132726797,0.319,0.318,7.58711360963688e-54,Monocyte,ATRAID
SELENOF.2,6.02191418105911e-58,-0.285605156884652,0.502,0.479,2.07454943537486e-53,Monocyte,SELENOF
ARAP2.5,1.87612496528369e-57,-0.434391121171623,0.299,0.309,6.46325050540231e-53,Monocyte,ARAP2
SRPK2.3,2.4275810378766e-57,0.307477551224079,0.503,0.462,8.3630166754849e-53,Monocyte,SRPK2
CCNH.1,3.10222986832938e-57,-0.451150059123347,0.327,0.33,1.06871818963947e-52,Monocyte,CCNH
CDK17.2,9.85358058700178e-57,-0.469126711397643,0.253,0.266,3.39455851222211e-52,Monocyte,CDK17
PDIA3.4,1.29975973003516e-56,-0.255973385729674,0.564,0.54,4.47767226997114e-52,Monocyte,PDIA3
ZNF292.1,7.74725506254102e-56,-0.263049785408188,0.373,0.381,2.66892936904538e-51,Monocyte,ZNF292
CITED2.4,1.3101996697462e-55,-0.292532894425707,0.34,0.274,4.51363786227565e-51,Monocyte,CITED2
RSRC2.1,7.61610420760761e-55,-0.336929203445848,0.41,0.398,2.62374789952082e-50,Monocyte,RSRC2
CDC26.3,1.29649298547662e-54,-0.453298536940816,0.243,0.251,4.46641833496695e-50,Monocyte,CDC26
SRP19.1,8.87000317187425e-54,-0.399353971612746,0.325,0.321,3.05571609271068e-49,Monocyte,SRP19
GADD45GIP1.1,9.87798588419649e-54,-0.337469839627693,0.312,0.315,3.40296613710569e-49,Monocyte,GADD45GIP1
HP1BP3.1,1.85119337384718e-53,-0.28684717973032,0.485,0.462,6.37736117290352e-49,Monocyte,HP1BP3
TLK1.5,2.41920283135126e-53,-0.526116110932689,0.35,0.355,8.33415375400508e-49,Monocyte,TLK1
ARHGAP45.2,1.34873501702513e-51,-0.366353480288719,0.424,0.404,4.64639213365158e-47,Monocyte,ARHGAP45
RABGAP1L.4,1.92260071623486e-51,-0.33653452249491,0.59,0.491,6.62335946742911e-47,Monocyte,RABGAP1L
UBA2.1,7.74499014398738e-50,-0.447191543319707,0.257,0.263,2.66814910460365e-45,Monocyte,UBA2
RSU1.3,3.38397085714306e-49,-0.592047314851845,0.317,0.254,1.16577796028579e-44,Monocyte,RSU1
PTPN1.2,3.92474028069897e-48,-0.470719709825159,0.3,0.299,1.3520730267008e-43,Monocyte,PTPN1
RESF1,8.60686526658264e-47,0.30256200828281,0.258,0.217,2.96506508433772e-42,Monocyte,RESF1
NDUFAF8.2,2.33725783579938e-46,-0.417799382746566,0.266,0.27,8.05185324432885e-42,Monocyte,NDUFAF8
MED4.1,1.31451188194593e-45,-0.372141691618547,0.311,0.307,4.52849343330373e-41,Monocyte,MED4
G3BP1.1,5.52254339290892e-45,-0.459269954316575,0.264,0.268,1.90251619885712e-40,Monocyte,G3BP1
RWDD1.4,9.39930759609245e-45,-0.325737318112273,0.41,0.393,3.23806146685385e-40,Monocyte,RWDD1
CHMP4A,7.07853984517888e-44,-0.34557511305409,0.378,0.364,2.43855697666412e-39,Monocyte,CHMP4A
BRD7,1.9901461794232e-43,-0.498054770492668,0.289,0.286,6.85605358811293e-39,Monocyte,BRD7
XRCC6,7.6631945185646e-43,-0.266519259292228,0.451,0.426,2.63997051164551e-38,Monocyte,XRCC6
TTC39C.4,4.24518397432097e-42,-0.464154791164147,0.314,0.315,1.46246587915357e-37,Monocyte,TTC39C
G3BP2.3,7.11070941430608e-42,-0.394499605348048,0.394,0.378,2.44963939322844e-37,Monocyte,G3BP2
SMC3.1,7.7393132220251e-42,-0.486202734119091,0.267,0.267,2.66619340498765e-37,Monocyte,SMC3
PDCD5.2,2.16494215633289e-41,-0.426559212125979,0.264,0.265,7.45822572856682e-37,Monocyte,PDCD5
DDHD1.1,5.56203518933299e-40,-0.387638675741217,0.255,0.265,1.91612112272521e-35,Monocyte,DDHD1
BDP1.2,5.85522798811112e-40,-0.474996073380141,0.283,0.282,2.01712604190428e-35,Monocyte,BDP1
MAF1.1,7.93442990884527e-40,-0.438765388675237,0.322,0.316,2.7334111035972e-35,Monocyte,MAF1
PIN1.4,3.42843597467923e-39,-0.487405104023725,0.255,0.255,1.18109619327699e-34,Monocyte,PIN1
FGFR1OP2.3,6.90318734564907e-39,-0.360072146579034,0.324,0.318,2.3781480405761e-34,Monocyte,FGFR1OP2
SUCLG2.1,4.05347821555139e-38,-0.399277600860132,0.323,0.323,1.39642324525746e-33,Monocyte,SUCLG2
