,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
IL2RB.1,0,1.45404858476222,0.294,0.131,0,CD8+ effector T cell,IL2RB
SASH3.1,0,1.43721664909544,0.323,0.161,0,CD8+ effector T cell,SASH3
TXN.5,0,0.799479817527611,0.567,0.405,0,CD8+ effector T cell,TXN
MFSD10.3,0,1.23299255686667,0.375,0.214,0,CD8+ effector T cell,MFSD10
MIAT.1,0,1.69190517030966,0.255,0.094,0,CD8+ effector T cell,MIAT
LCP1.3,0,0.980937608574787,0.815,0.654,0,CD8+ effector T cell,LCP1
ZAP70.4,0,1.08619992710505,0.46,0.3,0,CD8+ effector T cell,ZAP70
BIN2.3,0,0.895728810063164,0.755,0.595,0,CD8+ effector T cell,BIN2
RNF167.4,0,1.16888245799178,0.405,0.245,0,CD8+ effector T cell,RNF167
MALT1.4,0,-1.06481126944666,0.148,0.308,0,CD8+ effector T cell,MALT1
DUSP2.5,0,0.895757103941852,0.382,0.223,0,CD8+ effector T cell,DUSP2
TSEN54.1,0,1.34907565061581,0.328,0.169,0,CD8+ effector T cell,TSEN54
DNAJC1.5,0,0.875268074883195,0.435,0.276,0,CD8+ effector T cell,DNAJC1
DYNLL1.3,0,0.929006908287392,0.602,0.443,0,CD8+ effector T cell,DYNLL1
SESN1.3,0,-1.29393751055644,0.117,0.275,0,CD8+ effector T cell,SESN1
IFITM2.3,0,1.26692133309137,0.892,0.735,0,CD8+ effector T cell,IFITM2
SH2D2A,0,1.62182939661732,0.278,0.122,0,CD8+ effector T cell,SH2D2A
PRDM1.5,0,1.02052393825727,0.351,0.195,0,CD8+ effector T cell,PRDM1
IFITM1.3,0,0.958243431965663,0.71,0.554,0,CD8+ effector T cell,IFITM1
TOX.2,0,1.26837697879428,0.266,0.111,0,CD8+ effector T cell,TOX
ERC1.4,0,-1.23046116142527,0.127,0.281,0,CD8+ effector T cell,ERC1
GNPTAB.1,0,1.25274073832011,0.365,0.211,0,CD8+ effector T cell,GNPTAB
SSBP4.3,0,1.17201692903908,0.396,0.243,0,CD8+ effector T cell,SSBP4
VASP.4,0,1.04701919655698,0.444,0.292,0,CD8+ effector T cell,VASP
IL10RA.4,0,0.813739949296486,0.516,0.365,0,CD8+ effector T cell,IL10RA
PRR5,0,1.43246037860255,0.288,0.137,0,CD8+ effector T cell,PRR5
CD320.1,0,1.47633602088986,0.306,0.156,0,CD8+ effector T cell,CD320
WDR1.2,0,1.0006714477586,0.467,0.318,0,CD8+ effector T cell,WDR1
RNF166.3,0,1.1327818171645,0.392,0.243,0,CD8+ effector T cell,RNF166
AP001011.1.3,0,-1.24632435867559,0.118,0.267,0,CD8+ effector T cell,AP001011.1
VCL.1,0,1.47319180913427,0.3,0.151,0,CD8+ effector T cell,VCL
SYTL3.5,0,0.831606072956682,0.42,0.271,0,CD8+ effector T cell,SYTL3
OSTF1.2,0,0.892014489371243,0.576,0.427,0,CD8+ effector T cell,OSTF1
PIM2.3,0,-1.22335401335808,0.102,0.25,0,CD8+ effector T cell,PIM2
MCTP2,0,1.50867160954676,0.264,0.116,0,CD8+ effector T cell,MCTP2
GLIPR2.2,0,1.12994968618458,0.361,0.213,0,CD8+ effector T cell,GLIPR2
ATP1B3.3,0,1.01139053547852,0.41,0.262,0,CD8+ effector T cell,ATP1B3
CLEC2B.5,0,0.740057789252629,0.649,0.502,0,CD8+ effector T cell,CLEC2B
RASAL3.5,0,1.01274993558721,0.437,0.29,0,CD8+ effector T cell,RASAL3
TYROBP,0,2.26836278408834,0.262,0.115,0,CD8+ effector T cell,TYROBP
POMP.3,0,0.905562580197274,0.567,0.42,0,CD8+ effector T cell,POMP
TLN1.3,0,1.00759782729388,0.506,0.36,0,CD8+ effector T cell,TLN1
SSBP3.1,0,1.28432144527094,0.359,0.213,0,CD8+ effector T cell,SSBP3
CD53.3,0,0.871571445441385,0.813,0.668,0,CD8+ effector T cell,CD53
TGFB1.3,0,0.863762986779795,0.551,0.407,0,CD8+ effector T cell,TGFB1
TAP1.3,0,0.967704017369994,0.444,0.3,0,CD8+ effector T cell,TAP1
PDIA3.4,0,0.879620789759799,0.686,0.542,0,CD8+ effector T cell,PDIA3
PYCARD.3,0,1.14318239699227,0.382,0.238,0,CD8+ effector T cell,PYCARD
EMP3.2,0,0.959479137718295,0.919,0.776,0,CD8+ effector T cell,EMP3
RABAC1.2,0,0.825669177556705,0.6,0.457,0,CD8+ effector T cell,RABAC1
AGTRAP,0,1.5047511452913,0.259,0.117,0,CD8+ effector T cell,AGTRAP
ADAM8.1,0,1.48282746366178,0.259,0.117,0,CD8+ effector T cell,ADAM8
CYBA.4,0,1.31992346663837,0.962,0.82,0,CD8+ effector T cell,CYBA
CISD3,0,1.4874092729626,0.273,0.131,0,CD8+ effector T cell,CISD3
JAZF1,0,1.4461171865156,0.295,0.153,0,CD8+ effector T cell,JAZF1
PTGER2.2,0,1.08295903468217,0.313,0.172,0,CD8+ effector T cell,PTGER2
RAP1GAP2,0,1.46891377272374,0.306,0.165,0,CD8+ effector T cell,RAP1GAP2
TBCB.2,0,0.944105604532929,0.468,0.328,0,CD8+ effector T cell,TBCB
PSAP.3,0,0.915275675873527,0.478,0.338,0,CD8+ effector T cell,PSAP
P4HB.4,0,0.94969565539294,0.479,0.339,0,CD8+ effector T cell,P4HB
RAB37,0,1.37673408322588,0.276,0.137,0,CD8+ effector T cell,RAB37
MT2A.4,0,1.02155263049865,0.475,0.336,0,CD8+ effector T cell,MT2A
SARAF.2,0,-0.86230377807399,0.79,0.927,0,CD8+ effector T cell,SARAF
HSPA5.4,0,0.93824196995282,0.513,0.376,0,CD8+ effector T cell,HSPA5
ATP2B4.3,0,0.982326044821361,0.369,0.233,0,CD8+ effector T cell,ATP2B4
CDC42EP3.3,0,1.01618005747351,0.359,0.223,0,CD8+ effector T cell,CDC42EP3
IFI27L2.3,0,1.0776764213754,0.362,0.226,0,CD8+ effector T cell,IFI27L2
MIEN1.2,0,1.103703176105,0.357,0.221,0,CD8+ effector T cell,MIEN1
S100A4.4,0,1.31655469307143,0.986,0.851,0,CD8+ effector T cell,S100A4
ZBTB38.4,0,1.00672938107968,0.381,0.246,0,CD8+ effector T cell,ZBTB38
AKNA.5,0,0.849008423458376,0.533,0.398,0,CD8+ effector T cell,AKNA
GABARAPL1,0,1.40870870772826,0.253,0.118,0,CD8+ effector T cell,GABARAPL1
RPS6KA1,0,1.27614926664354,0.298,0.163,0,CD8+ effector T cell,RPS6KA1
FBXW5.3,0,1.07068373929508,0.36,0.225,0,CD8+ effector T cell,FBXW5
CAPNS1.2,0,1.13812468296427,0.353,0.218,0,CD8+ effector T cell,CAPNS1
FAM49B.3,0,0.755627734921276,0.7,0.566,0,CD8+ effector T cell,FAM49B
LY6E.2,0,0.825448434794714,0.667,0.533,0,CD8+ effector T cell,LY6E
SYTL2,0,1.28706407090846,0.25,0.116,0,CD8+ effector T cell,SYTL2
SUPT4H1.2,0,0.989680230344241,0.4,0.266,0,CD8+ effector T cell,SUPT4H1
IL2RG.3,0,0.784075248756231,0.786,0.653,0,CD8+ effector T cell,IL2RG
ARAP2.5,0,0.877658520823248,0.416,0.284,0,CD8+ effector T cell,ARAP2
PXN,0,1.20066858614791,0.304,0.172,0,CD8+ effector T cell,PXN
ADGRE5.4,0,0.646525556796624,0.532,0.4,0,CD8+ effector T cell,ADGRE5
MRPL10.1,0,1.30730217018031,0.272,0.141,0,CD8+ effector T cell,MRPL10
CARD16.3,0,0.876090314696453,0.465,0.334,0,CD8+ effector T cell,CARD16
GLIPR1.4,0,0.858109191673796,0.403,0.272,0,CD8+ effector T cell,GLIPR1
MIDN,0,1.35622528210375,0.256,0.125,0,CD8+ effector T cell,MIDN
TSPAN32,0,1.35511038189249,0.269,0.139,0,CD8+ effector T cell,TSPAN32
ARF6.3,0,0.83524492387352,0.521,0.391,0,CD8+ effector T cell,ARF6
BRK1.2,0,0.759239078949138,0.64,0.511,0,CD8+ effector T cell,BRK1
RAB5IF.3,0,0.953869409359958,0.42,0.292,0,CD8+ effector T cell,RAB5IF
GPR65.3,0,0.98333586101798,0.337,0.21,0,CD8+ effector T cell,GPR65
SELENOS.3,0,1.08884221373082,0.334,0.207,0,CD8+ effector T cell,SELENOS
ARL6IP1.3,0,0.817730601301405,0.528,0.401,0,CD8+ effector T cell,ARL6IP1
RAP1B.4,0,0.963279532721317,0.907,0.781,0,CD8+ effector T cell,RAP1B
NCALD,0,1.06951287508753,0.267,0.142,0,CD8+ effector T cell,NCALD
CD81.5,0,1.135470528393,0.421,0.296,0,CD8+ effector T cell,CD81
PPP2R5C.2,0,0.671754083561104,0.851,0.726,0,CD8+ effector T cell,PPP2R5C
MBP.3,0,0.790491882623153,0.677,0.552,0,CD8+ effector T cell,MBP
TPI1.2,0,0.787996073394423,0.573,0.448,0,CD8+ effector T cell,TPI1
RAB29.3,0,1.08201575071438,0.319,0.195,0,CD8+ effector T cell,RAB29
ARL4C.3,0,0.715386355410046,0.725,0.601,0,CD8+ effector T cell,ARL4C
PSMB8.4,0,0.778512599412829,0.641,0.517,0,CD8+ effector T cell,PSMB8
TMEM50A.3,0,0.737395393696759,0.612,0.489,0,CD8+ effector T cell,TMEM50A
COX8A.2,0,0.802505766035027,0.685,0.562,0,CD8+ effector T cell,COX8A
PRELID1.3,0,0.826832869027873,0.588,0.465,0,CD8+ effector T cell,PRELID1
TCF25.3,0,0.842214388406329,0.596,0.474,0,CD8+ effector T cell,TCF25
ACAA2,0,1.2558412752086,0.262,0.14,0,CD8+ effector T cell,ACAA2
SUN2.5,0,0.7631487141035,0.613,0.491,0,CD8+ effector T cell,SUN2
CD2.3,0,0.911767297000505,0.85,0.729,0,CD8+ effector T cell,CD2
UBE2F.1,0,1.10572186860416,0.298,0.177,0,CD8+ effector T cell,UBE2F
POLR2L.3,0,0.762414435101929,0.631,0.51,0,CD8+ effector T cell,POLR2L
TMED9.2,0,0.879892946380694,0.427,0.307,0,CD8+ effector T cell,TMED9
CASP1.4,0,0.95596108547739,0.349,0.229,0,CD8+ effector T cell,CASP1
IQGAP1.4,0,0.736597309532552,0.58,0.46,0,CD8+ effector T cell,IQGAP1
PDIA6.3,0,0.87268284606874,0.426,0.307,0,CD8+ effector T cell,PDIA6
TUBB4B.1,0,1.06583562845341,0.306,0.187,0,CD8+ effector T cell,TUBB4B
RNF213.4,0,0.753334504053102,0.741,0.622,0,CD8+ effector T cell,RNF213
SELENOT.2,0,0.737376151102829,0.511,0.393,0,CD8+ effector T cell,SELENOT
FERMT3.3,0,0.895005009204482,0.396,0.278,0,CD8+ effector T cell,FERMT3
CYTH4.1,0,1.09386270490058,0.295,0.177,0,CD8+ effector T cell,CYTH4
PTPN18,0,1.30591431852339,0.252,0.135,0,CD8+ effector T cell,PTPN18
ARL6IP5.2,0,0.660782536254284,0.789,0.672,0,CD8+ effector T cell,ARL6IP5
IRF1.3,0,0.706951973326909,0.548,0.432,0,CD8+ effector T cell,IRF1
TRAPPC1.3,0,0.757568741494781,0.601,0.485,0,CD8+ effector T cell,TRAPPC1
CAST.2,0,0.658907316339301,0.69,0.575,0,CD8+ effector T cell,CAST
ARHGDIA.3,0,0.796486447817081,0.516,0.401,0,CD8+ effector T cell,ARHGDIA
ARPC5.2,0,0.726507357426824,0.723,0.609,0,CD8+ effector T cell,ARPC5
PPIB.2,0,0.733842405298438,0.772,0.658,0,CD8+ effector T cell,PPIB
PSMB3.2,0,0.735212216906321,0.55,0.437,0,CD8+ effector T cell,PSMB3
CYB561D2,0,1.21821346007141,0.252,0.14,0,CD8+ effector T cell,CYB561D2
BTN3A2.4,0,0.752247635660721,0.567,0.455,0,CD8+ effector T cell,BTN3A2
WDR83OS.3,0,0.728906319210417,0.548,0.437,0,CD8+ effector T cell,WDR83OS
SNRPB.2,0,0.736040353201859,0.626,0.515,0,CD8+ effector T cell,SNRPB
S100A10.5,0,0.678717802188984,0.923,0.813,0,CD8+ effector T cell,S100A10
ARHGAP30.2,0,0.779858981699899,0.501,0.391,0,CD8+ effector T cell,ARHGAP30
LMAN2.2,0,0.796043485523587,0.469,0.359,0,CD8+ effector T cell,LMAN2
HMGB2.4,0,0.703677393244609,0.536,0.427,0,CD8+ effector T cell,HMGB2
SYNE2.4,0,0.541011627084553,0.752,0.644,0,CD8+ effector T cell,SYNE2
ATP5MF.2,0,0.679726529295621,0.587,0.481,0,CD8+ effector T cell,ATP5MF
TBC1D10C.2,0,0.728672794066672,0.61,0.504,0,CD8+ effector T cell,TBC1D10C
PSME1.3,0,0.722787455426093,0.859,0.754,0,CD8+ effector T cell,PSME1
UBB.5,0,1.00360542907973,0.929,0.825,0,CD8+ effector T cell,UBB
GNG5.2,0,0.703888496244335,0.572,0.469,0,CD8+ effector T cell,GNG5
TUBA1B.2,0,0.671650361966068,0.621,0.518,0,CD8+ effector T cell,TUBA1B
HSP90B1.3,0,0.687241037897747,0.615,0.512,0,CD8+ effector T cell,HSP90B1
HLA-F.5,0,0.704718514545288,0.802,0.7,0,CD8+ effector T cell,HLA-F
SPCS2.2,0,0.653148472682233,0.62,0.518,0,CD8+ effector T cell,SPCS2
PABPC1.2,0,-0.711120134799788,0.819,0.919,0,CD8+ effector T cell,PABPC1
ARPC2.2,0,1.07315012127836,0.956,0.856,0,CD8+ effector T cell,ARPC2
PTP4A2.3,0,0.679738672525815,0.669,0.57,0,CD8+ effector T cell,PTP4A2
COX6A1.2,0,0.633122059474409,0.702,0.603,0,CD8+ effector T cell,COX6A1
TPM3.2,0,0.675293784972418,0.804,0.706,0,CD8+ effector T cell,TPM3
MYL12B.3,0,0.875425659307257,0.94,0.842,0,CD8+ effector T cell,MYL12B
RHOA.2,0,0.666177390366824,0.794,0.697,0,CD8+ effector T cell,RHOA
NDUFB2.2,0,0.691048577998871,0.669,0.572,0,CD8+ effector T cell,NDUFB2
SH3BGRL3.3,0,1.27483102450762,0.987,0.89,0,CD8+ effector T cell,SH3BGRL3
GAPDH.4,0,0.858148786890964,0.928,0.832,0,CD8+ effector T cell,GAPDH
NDUFB10.3,0,0.674761776448147,0.541,0.445,0,CD8+ effector T cell,NDUFB10
FYB1.3,0,-0.487069016302819,0.762,0.858,0,CD8+ effector T cell,FYB1
PSMA7.2,0,0.645692356125003,0.769,0.673,0,CD8+ effector T cell,PSMA7
NDUFA1.3,0,0.594808131951901,0.71,0.615,0,CD8+ effector T cell,NDUFA1
ELOB.3,0,0.661647605332451,0.756,0.661,0,CD8+ effector T cell,ELOB
COPE.2,0,0.666964451305356,0.583,0.488,0,CD8+ effector T cell,COPE
DRAP1.3,0,0.624452754675851,0.599,0.506,0,CD8+ effector T cell,DRAP1
UCP2.3,0,0.66759089130024,0.602,0.509,0,CD8+ effector T cell,UCP2
RAC2.2,0,0.665294401747178,0.835,0.744,0,CD8+ effector T cell,RAC2
UBL5.3,0,0.610705174616659,0.817,0.727,0,CD8+ effector T cell,UBL5
VAMP8.2,0,0.635170026704869,0.655,0.566,0,CD8+ effector T cell,VAMP8
ATP6V0E1.2,0,0.574083656582526,0.789,0.7,0,CD8+ effector T cell,ATP6V0E1
ATP5ME.2,0,0.60363607563391,0.642,0.553,0,CD8+ effector T cell,ATP5ME
ARF1.3,0,0.614592653510327,0.63,0.542,0,CD8+ effector T cell,ARF1
CD3G.2,0,0.801766926238356,0.873,0.786,0,CD8+ effector T cell,CD3G
HINT1.2,0,-0.601794255337759,0.834,0.92,0,CD8+ effector T cell,HINT1
PPDPF.2,0,0.645243463091927,0.718,0.632,0,CD8+ effector T cell,PPDPF
MYL6.2,0,0.995549244778652,0.965,0.882,0,CD8+ effector T cell,MYL6
ATP5MC3.2,0,0.591935013087208,0.653,0.571,0,CD8+ effector T cell,ATP5MC3
PLAC8.3,0,0.682203286280728,0.63,0.548,0,CD8+ effector T cell,PLAC8
ARPC3.2,0,0.652886187320296,0.911,0.832,0,CD8+ effector T cell,ARPC3
ARPC1B.5,0,0.520002943990302,0.789,0.711,0,CD8+ effector T cell,ARPC1B
NEDD8.2,0,0.56816399634518,0.676,0.598,0,CD8+ effector T cell,NEDD8
TMBIM6.3,0,0.558728661036374,0.761,0.685,0,CD8+ effector T cell,TMBIM6
VAMP2.2,0,0.541818717341148,0.71,0.638,0,CD8+ effector T cell,VAMP2
TMEM59.2,0,0.536122172037014,0.675,0.604,0,CD8+ effector T cell,TMEM59
S100A6.2,0,1.08390325921861,0.985,0.915,0,CD8+ effector T cell,S100A6
CALM2.3,0,0.496210896931809,0.8,0.732,0,CD8+ effector T cell,CALM2
ENO1.2,0,0.53017933661702,0.717,0.649,0,CD8+ effector T cell,ENO1
IL32.4,0,0.903631930947132,0.984,0.917,0,CD8+ effector T cell,IL32
CORO1A.2,0,0.682387017487085,0.907,0.844,0,CD8+ effector T cell,CORO1A
UQCR11.2,0,0.503188076356411,0.781,0.72,0,CD8+ effector T cell,UQCR11
CD3D.2,0,0.894462116784419,0.951,0.892,0,CD8+ effector T cell,CD3D
SUB1.2,0,0.515524548995832,0.883,0.826,0,CD8+ effector T cell,SUB1
CFL1.2,0,0.954147521870625,0.979,0.923,0,CD8+ effector T cell,CFL1
NPM1.3,0,-0.726902888894431,0.891,0.945,0,CD8+ effector T cell,NPM1
PFN1.3,0,1.14973982725856,0.991,0.938,0,CD8+ effector T cell,PFN1
OAZ1.3,0,0.664534584028852,0.958,0.905,0,CD8+ effector T cell,OAZ1
TRIR.2,0,0.482961036831602,0.793,0.744,0,CD8+ effector T cell,TRIR
LCK.3,0,0.465182473865163,0.771,0.723,0,CD8+ effector T cell,LCK
PPIA.2,0,0.596708681542063,0.95,0.902,0,CD8+ effector T cell,PPIA
CHCHD2.2,0,0.477740426332898,0.888,0.843,0,CD8+ effector T cell,CHCHD2
SRP14.3,0,0.503338238502992,0.936,0.892,0,CD8+ effector T cell,SRP14
UBC.3,0,0.623508463686132,0.969,0.927,0,CD8+ effector T cell,UBC
BTG1,0,-0.359766674955713,0.923,0.964,0,CD8+ effector T cell,BTG1
CALM1.2,0,0.628240104179416,0.976,0.935,0,CD8+ effector T cell,CALM1
SERF2.2,0,0.620928454296611,0.979,0.94,0,CD8+ effector T cell,SERF2
H3F3A.3,0,0.471383818740015,0.969,0.932,0,CD8+ effector T cell,H3F3A
ACTG1.3,0,0.695421012007959,0.968,0.931,0,CD8+ effector T cell,ACTG1
HLA-E.2,0,0.659796607849753,0.984,0.949,0,CD8+ effector T cell,HLA-E
MYL12A.3,0,0.657502309503436,0.98,0.945,0,CD8+ effector T cell,MYL12A
ATP5F1E.2,0,0.432009527443315,0.968,0.935,0,CD8+ effector T cell,ATP5F1E
TMA7.2,0,0.422555117415253,0.942,0.912,0,CD8+ effector T cell,TMA7
ARHGDIB.3,0,0.444104847008048,0.951,0.921,0,CD8+ effector T cell,ARHGDIB
CD52.2,0,0.824309675092291,0.979,0.95,0,CD8+ effector T cell,CD52
HSP90AA1.3,0,0.409843459730056,0.882,0.854,0,CD8+ effector T cell,HSP90AA1
HLA-C.4,0,1.09841218612195,0.996,0.972,0,CD8+ effector T cell,HLA-C
CD3E.2,0,0.386908214239989,0.91,0.887,0,CD8+ effector T cell,CD3E
HLA-A.3,0,0.88171051396735,0.997,0.975,0,CD8+ effector T cell,HLA-A
H3F3B.2,0,0.328240944885919,0.97,0.95,0,CD8+ effector T cell,H3F3B
EEF1B2.4,0,-0.885009049660284,0.943,0.961,0,CD8+ effector T cell,EEF1B2
TMSB10.2,0,0.39466462703493,0.998,0.983,0,CD8+ effector T cell,TMSB10
RPL35A.3,0,-0.491210353643901,0.993,0.978,0,CD8+ effector T cell,RPL35A
RPS4X.2,0,-0.53225639172457,0.998,0.983,0,CD8+ effector T cell,RPS4X
RPL39.1,0,-0.609896551364366,0.997,0.982,0,CD8+ effector T cell,RPL39
RPL12.2,0,-0.584654067832472,0.992,0.977,0,CD8+ effector T cell,RPL12
RPL7A,0,-0.286809676644259,0.994,0.979,0,CD8+ effector T cell,RPL7A
RPL6,0,-0.311383888314577,0.993,0.978,0,CD8+ effector T cell,RPL6
RPLP0.4,0,-0.625205649200951,0.949,0.964,0,CD8+ effector T cell,RPLP0
RPL23.3,0,-0.555110875286859,0.946,0.961,0,CD8+ effector T cell,RPL23
RPS8.3,0,-0.851998243650256,0.996,0.982,0,CD8+ effector T cell,RPS8
RPS15A,0,-0.386304076830877,0.998,0.984,0,CD8+ effector T cell,RPS15A
RPL19.2,0,-0.449609800957885,0.995,0.981,0,CD8+ effector T cell,RPL19
RPL14,0,-0.353989199362518,0.993,0.98,0,CD8+ effector T cell,RPL14
RPS23.3,0,-0.640035311091669,0.995,0.982,0,CD8+ effector T cell,RPS23
RPS14.2,0,-0.44348873873169,0.998,0.985,0,CD8+ effector T cell,RPS14
HLA-B.3,0,0.920600832364955,0.999,0.986,0,CD8+ effector T cell,HLA-B
ACTB.2,0,0.974547115194134,0.999,0.986,0,CD8+ effector T cell,ACTB
RPL10.1,0,-0.43730119874424,0.999,0.986,0,CD8+ effector T cell,RPL10
RPL30.3,0,-0.634207654298458,0.998,0.985,0,CD8+ effector T cell,RPL30
RPS6.3,0,-0.639043615215007,0.997,0.984,0,CD8+ effector T cell,RPS6
RPL4.2,0,-0.440188355988767,0.939,0.952,0,CD8+ effector T cell,RPL4
RPS28.1,0,-0.634180833225204,0.997,0.984,0,CD8+ effector T cell,RPS28
RPL18.3,0,-0.627758238335937,0.993,0.98,0,CD8+ effector T cell,RPL18
RPL28,0,-0.331109111488589,0.996,0.983,0,CD8+ effector T cell,RPL28
RPL3,0,-0.384374691908739,0.997,0.984,0,CD8+ effector T cell,RPL3
RPS27A,0,-0.394193584832517,0.998,0.986,0,CD8+ effector T cell,RPS27A
RPL32.3,0,-0.734871221707785,0.996,0.984,0,CD8+ effector T cell,RPL32
RPL34.3,0,-0.643261145041864,0.997,0.985,0,CD8+ effector T cell,RPL34
RPL37.1,0,-0.446922465312972,0.993,0.981,0,CD8+ effector T cell,RPL37
RPS18.1,0,-0.549434593704565,0.998,0.986,0,CD8+ effector T cell,RPS18
RPS12.3,0,-0.672579490805391,0.998,0.986,0,CD8+ effector T cell,RPS12
RPS13.3,0,-0.892596996080271,0.989,0.977,0,CD8+ effector T cell,RPS13
NACA.3,0,-0.442864887550854,0.987,0.975,0,CD8+ effector T cell,NACA
RPLP1.3,0,-0.744574293659111,0.999,0.987,0,CD8+ effector T cell,RPLP1
RPL18A.2,0,-0.478743434606906,0.99,0.978,0,CD8+ effector T cell,RPL18A
RPL11.3,0,-0.670533447303318,0.996,0.985,0,CD8+ effector T cell,RPL11
RPS7,0,-0.280335259085763,0.992,0.981,0,CD8+ effector T cell,RPS7
RPL29.2,0,-0.442245811379168,0.982,0.971,0,CD8+ effector T cell,RPL29
RPS10,0,-0.362236480839102,0.979,0.968,0,CD8+ effector T cell,RPS10
RPS25,0,-0.517429771188609,0.99,0.979,0,CD8+ effector T cell,RPS25
RPL21.1,0,-0.40674713309761,0.995,0.984,0,CD8+ effector T cell,RPL21
RPL9.3,0,-0.677611330262508,0.991,0.981,0,CD8+ effector T cell,RPL9
RPS3A.3,0,-0.628946927121239,0.989,0.979,0,CD8+ effector T cell,RPS3A
RPL10A.2,0,-0.563748742013395,0.985,0.975,0,CD8+ effector T cell,RPL10A
TMSB4X.3,0,0.715837715194772,1,0.99,0,CD8+ effector T cell,TMSB4X
TPT1.4,0,-0.821167379872873,0.997,0.987,0,CD8+ effector T cell,TPT1
RPS2.1,0,-0.599841053954486,0.997,0.987,0,CD8+ effector T cell,RPS2
RPL36.1,0,-0.525011260952638,0.984,0.974,0,CD8+ effector T cell,RPL36
RPS16.2,0,-0.460340713663119,0.99,0.98,0,CD8+ effector T cell,RPS16
RPS9.3,0,-0.567078234383319,0.987,0.977,0,CD8+ effector T cell,RPS9
RPL5.3,0,-0.670637499706962,0.99,0.981,0,CD8+ effector T cell,RPL5
RPL24.3,0,-0.52311393247151,0.985,0.976,0,CD8+ effector T cell,RPL24
RPL8.1,0,-0.544268903908507,0.984,0.975,0,CD8+ effector T cell,RPL8
RPL13.3,0,-0.765043311763405,0.998,0.989,0,CD8+ effector T cell,RPL13
RPS11.1,0,-0.251407993832299,0.981,0.973,0,CD8+ effector T cell,RPS11
RPS21,0,-0.426442374174989,0.986,0.979,0,CD8+ effector T cell,RPS21
RPSA,0,-0.468480370497606,0.981,0.975,0,CD8+ effector T cell,RPSA
PTPRC.2,0,0.422786405459868,0.968,0.963,0,CD8+ effector T cell,PTPRC
RACK1,0,-0.399737134905316,0.975,0.97,0,CD8+ effector T cell,RACK1
EEF1A1.1,0,-0.446524388365567,0.999,0.994,0,CD8+ effector T cell,EEF1A1
RPS5.3,0,-0.740556850374499,0.972,0.967,0,CD8+ effector T cell,RPS5
RPL22.3,0,-0.824614725124889,0.977,0.973,0,CD8+ effector T cell,RPL22
B2M.3,0,0.885770021184403,1,0.998,0,CD8+ effector T cell,B2M
RPL36A.3,0,-0.469809662439309,0.967,0.966,0,CD8+ effector T cell,RPL36A
RPL17.2,0,-0.632510923165342,0.975,0.974,0,CD8+ effector T cell,RPL17
MT-CO1.4,0,0.474127085800042,1,0.999,0,CD8+ effector T cell,MT-CO1
MALAT1.1,0,0.299300660802716,1,1,0,CD8+ effector T cell,MALAT1
SEC61B.3,9.03925947914788e-307,0.535402464776853,0.642,0.546,3.11402489056644e-302,CD8+ effector T cell,SEC61B
RPS6KA5.3,1.17375805499962e-306,-1.12044193050611,0.138,0.292,4.04359649947369e-302,CD8+ effector T cell,RPS6KA5
ARRB2.4,1.26659768334725e-304,0.880895682309144,0.404,0.289,4.36342901913127e-300,CD8+ effector T cell,ARRB2
ATP5F1B.2,2.17231338887075e-304,0.687221198027716,0.532,0.431,7.48361962465972e-300,CD8+ effector T cell,ATP5F1B
SPTBN1.2,4.42321935821454e-303,-1.01586901450601,0.176,0.338,1.52379906890491e-298,CD8+ effector T cell,SPTBN1
UBE2L3.2,8.64650839324143e-300,0.668929856731991,0.543,0.452,2.97872214147167e-295,CD8+ effector T cell,UBE2L3
ETS1.3,8.75274333360931e-300,-0.581554053449889,0.563,0.72,3.01532007842841e-295,CD8+ effector T cell,ETS1
SNHG7.3,8.85784583701938e-300,-0.855999490925194,0.186,0.357,3.05152789085318e-295,CD8+ effector T cell,SNHG7
PSMB6.2,1.79869117302448e-299,0.810391055133481,0.439,0.331,6.19649109106935e-295,CD8+ effector T cell,PSMB6
COPS9.2,7.0833985695723e-299,0.594491156822538,0.602,0.517,2.44023080721766e-294,CD8+ effector T cell,COPS9
COX7B.2,2.00780034295064e-298,0.559185603936692,0.638,0.565,6.91687218146496e-294,CD8+ effector T cell,COX7B
PSME2.3,2.30868561161962e-297,0.623399469105735,0.61,0.528,7.9534219320296e-293,CD8+ effector T cell,PSME2
CEP85L.3,6.83066492568153e-297,-0.857088597641556,0.255,0.423,2.35316406689729e-292,CD8+ effector T cell,CEP85L
NDUFA13.2,7.44046110534512e-296,0.492606821206395,0.696,0.631,2.56323885079139e-291,CD8+ effector T cell,NDUFA13
COX6B1.2,6.42083538229254e-295,0.45425366107427,0.762,0.709,2.21197778919978e-290,CD8+ effector T cell,COX6B1
SF1.2,1.42505651978237e-293,-0.497447895558423,0.581,0.738,4.90931971065025e-289,CD8+ effector T cell,SF1
LRRC8C.3,3.04969882749985e-293,-1.10242090968992,0.14,0.289,1.0506212460737e-288,CD8+ effector T cell,LRRC8C
EIF2S3.3,2.2320603461595e-292,-0.597526445037909,0.39,0.577,7.68944789251949e-288,CD8+ effector T cell,EIF2S3
IFI16.4,1.22757688003424e-291,0.65388024877187,0.57,0.472,4.22900235171794e-287,CD8+ effector T cell,IFI16
